state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,Enrol_Total,Update_Total,Grand_Total,UER_Score,Adult_Entry_Rate,Catch_Up_Index,CV_Volatility,Region,R21_Child_Bio_Intensity,R22_Adult_Bio_Intensity,R23_Adult_Workload_Share,R24_Infant_Enrol_Share,System_Phase,Cluster_ID
Bihar,Arwal,812.0,3020.0,34.0,2232.0,25538.0,12094.0,18610.0,3866.0,58474.0,62340.0,15.121282648047583,0.008792345487457979,3.7146371463714636,1.3734211292611096,East,5.41603224361845,0.728689455342809,0.7081809432146294,0.013025344882900225,Mature (Adult Maint.),0
Bihar,Aurangabad,3050.0,7160.0,73.0,10571.0,95963.0,46591.0,50071.0,10283.0,203196.0,213479.0,19.758459743290548,0.007098405289770517,2.3467715503113733,1.0755925152527765,East,4.407018539538403,0.5217685798841232,0.6840672853067515,0.0142871195761644,Mature (Adult Maint.),0
Bihar,Banka,6198.0,4797.0,79.0,7434.0,90686.0,49854.0,48373.0,11074.0,196347.0,207421.0,17.728848758465013,0.007133182844243792,0.7738344894337796,1.224762959329918,East,6.705312710154674,0.5334061111294893,0.670419099319741,0.029881255996258817,Mature (Adult Maint.),0
Bihar,Begusarai,8106.0,5045.0,58.0,13270.0,119720.0,72549.0,74659.0,13209.0,280198.0,293407.0,21.2110522331567,0.0043906131718395155,0.6223017145676576,1.0278817553131052,East,5.466731971968954,0.6236082224505308,0.6624893066627585,0.02762715272641757,Mature (Adult Maint.),0
Bihar,Bhagalpur,10456.0,10229.0,377.0,15385.0,139641.0,72409.0,75905.0,21062.0,303340.0,324402.0,14.401557233062716,0.017898684897687887,0.9781964234484077,2.3511590351471496,East,4.706161445469908,0.5435685538734765,0.6644410330392537,0.03223161386181343,Mature (Adult Maint.),1
Bihar,Bhojpur,3136.0,10115.0,106.0,10707.0,131634.0,39485.0,57511.0,13357.0,239337.0,252694.0,17.91712831262165,0.007935319658631531,3.224418233981511,0.8702308825148917,East,3.6874299589092265,0.4368974816728074,0.7485140129959555,0.012410266963204509,Mature (Adult Maint.),0
Bihar,Buxar,2528.0,4648.0,64.0,7052.0,66850.0,24831.0,32197.0,7240.0,130930.0,138170.0,18.081756663444274,0.008838558210191963,1.837880585211546,0.8093997225529389,East,3.5206295193534665,0.481623311543582,0.7168488094376493,0.01829630165737859,Mature (Adult Maint.),0
Bihar,Darbhanga,10017.0,5677.0,71.0,12315.0,141615.0,93323.0,117057.0,15765.0,364310.0,380075.0,23.10731954839528,0.004503361664340987,0.5666799760431224,0.7449780848227439,East,7.577379019162065,0.8265803299062253,0.6805814641847003,0.026355324606985465,Mature (Adult Maint.),0
Bihar,East Champaran,10208.0,18437.0,805.0,18246.0,230716.0,95962.0,116436.0,29450.0,461360.0,490810.0,15.66534243319412,0.02733353706155988,1.8059555294348124,1.316510369585652,East,5.2590562832246395,0.5046702236939627,0.7073042521546016,0.02079827224384181,Mature (Adult Maint.),0
Bihar,Gaya,6722.0,20244.0,435.0,19945.0,175229.0,85898.0,99274.0,27401.0,380346.0,407747.0,13.880227720604335,0.015874753667615503,3.0111557340473003,1.592742789582238,East,4.3065276245863835,0.5665354106032072,0.6732189323281349,0.0164857129543565,Mature (Adult Maint.),0
Bihar,Gopalganj,5303.0,9649.0,196.0,8025.0,97842.0,46818.0,56666.0,15148.0,209351.0,224499.0,13.819460030365041,0.0129381477325236,1.8191930618401206,2.091216415088786,East,5.833291801644655,0.5791523154441299,0.6882346914685589,0.0236214860645259,Mature (Adult Maint.),1
Bihar,Jamui,5193.0,5029.0,160.0,5423.0,61497.0,46558.0,35599.0,10382.0,149077.0,159459.0,14.3577963979582,0.015409804488105557,0.9682325760492876,1.436271774609447,East,8.583702064896755,0.5788643533123028,0.6089088731272616,0.03256636502172972,Mature (Adult Maint.),0
Bihar,Jehanabad,915.0,3827.0,141.0,4393.0,41968.0,15681.0,21749.0,4883.0,83791.0,88674.0,17.156224406224407,0.02886977886977887,4.177947598253275,0.9978080044996168,East,3.568730086481566,0.5182158259667851,0.7185533527302254,0.010318695446241288,Mature (Adult Maint.),0
Bihar,Kaimur (Bhabua),3047.0,4724.0,85.0,5468.0,61682.0,37554.0,40636.0,7856.0,145340.0,153196.0,18.498154511900218,0.010818378515973018,1.5498687664041995,1.337129094313639,East,6.8667032364234775,0.6587876724543229,0.6678895010313585,0.019889553252043134,Mature (Adult Maint.),0
Bihar,Katihar,11332.0,4903.0,115.0,11847.0,168447.0,98243.0,119037.0,16350.0,397574.0,413924.0,24.314965445538498,0.007033208978044156,0.4326303714815142,1.058440376039404,East,8.291948008102633,0.7066691204407295,0.6945332959673757,0.02737700640697326,Mature (Adult Maint.),0
Bihar,Khagaria,4348.0,3779.0,69.0,7370.0,68254.0,39283.0,40621.0,8196.0,155528.0,163724.0,18.97377089178968,0.008417713797730876,0.8689353874453898,0.8154877302529882,East,5.329398996065663,0.5951358874807706,0.6649910825535658,0.026556888421978453,Mature (Adult Maint.),0
Bihar,Kishanganj,6957.0,1782.0,25.0,6372.0,138769.0,57815.0,83464.0,8764.0,286420.0,295184.0,32.677695379349686,0.002852253280091272,0.25610807703363037,0.9176261544526744,East,9.07186568335164,0.6014556460330043,0.7528626212802862,0.023568350588107755,Mature (Adult Maint.),0
Bihar,Lakhisarai,2664.0,3423.0,68.0,4081.0,44802.0,22610.0,26887.0,6155.0,98380.0,104535.0,15.981156595191683,0.011046133853151396,1.2844277673545965,2.7039843091723874,East,5.538951494365507,0.6001160636564515,0.6857894485100684,0.025484287559190702,Mature (Adult Maint.),1
Bihar,Madhepura,4571.0,4417.0,39.0,6595.0,85266.0,51666.0,65571.0,9027.0,209098.0,218125.0,23.16105449712007,0.004319893664155959,0.9660979877515311,0.9075179231825772,East,7.832929047907823,0.7690079397656773,0.6915163323782235,0.020955873925501432,Mature (Adult Maint.),0
Bihar,Madhubani,12598.0,12534.0,798.0,13587.0,168104.0,110514.0,127621.0,25930.0,419826.0,445756.0,16.190119933670125,0.030773977093054645,0.9948408603857449,1.486008517449223,East,8.133205769796879,0.759174325570328,0.6634234872890101,0.02826209854718725,Mature (Adult Maint.),0
Bihar,Munger,2474.0,3554.0,108.0,4131.0,52098.0,21625.0,28945.0,6136.0,106799.0,112935.0,17.402476780185758,0.017598175004073652,1.4359595959595959,1.3449207757115484,East,5.233543078412391,0.5555768824737519,0.7176074733253641,0.02190640633993005,Mature (Adult Maint.),0
Bihar,Muzaffarpur,14087.0,14103.0,665.0,15939.0,190978.0,93075.0,115469.0,28855.0,415461.0,444316.0,14.397733573606876,0.02304546714721375,1.0010647359454856,2.0023386553409366,East,5.839084065244667,0.6046162143481744,0.6897050747666076,0.03170491271977602,Mature (Adult Maint.),1
Bihar,Nalanda,3676.0,10763.0,136.0,11812.0,141231.0,51140.0,66262.0,14575.0,270445.0,285020.0,18.55413007683864,0.009330406147091108,2.927114495512646,1.574591734267465,East,4.329128925759756,0.46917129262490087,0.7279945266998807,0.01289734053750614,Mature (Adult Maint.),0
Bihar,Nawada,2742.0,12380.0,291.0,6895.0,79623.0,38447.0,47798.0,15413.0,172763.0,188176.0,11.208187362138316,0.018878941222265473,4.513306598614656,2.075617909555737,East,5.575261020881671,0.6002963930473224,0.6771373607686422,0.014571465011478615,Mature (Adult Maint.),1
Bihar,Patna,6745.0,17151.0,748.0,20931.0,222841.0,93322.0,115692.0,24644.0,452786.0,477430.0,18.37232704402516,0.030350983972408197,2.542395493625852,1.5175809853799471,East,4.458341295623925,0.5191660458979905,0.7090735814674403,0.014127725530444253,Mature (Adult Maint.),0
Bihar,Purbi Champaran,4000.0,10071.0,800.0,0.0,0.0,0.0,0.0,14871.0,0.0,14871.0,0.0,0.05379236148466918,2.517120719820045,1.1165339487754422,East,0.0,0.0,0.0,0.26897989375294196,Expansion (Births),0
Bihar,Purnia,12364.0,7809.0,184.0,9549.0,136631.0,107060.0,126445.0,20357.0,379685.0,400042.0,18.65040770213184,0.00903821593476766,0.6315406389001214,1.2019396690323068,East,11.210471204188481,0.9254420633526553,0.657620949800271,0.030906754790746973,Mature (Adult Maint.),0
Bihar,Rohtas,2741.0,5120.0,78.0,10462.0,107283.0,50054.0,61656.0,7939.0,229455.0,237394.0,28.898614609571787,0.00982367758186398,1.8672501823486507,0.8732275749435454,East,4.783905189716142,0.5746989299429551,0.711639721307194,0.011546205885574192,Mature (Adult Maint.),0
Bihar,Saharsa,6281.0,6577.0,205.0,6443.0,74734.0,42412.0,77454.0,13063.0,201043.0,214106.0,15.389084507042254,0.01569197795468463,1.0469595670168736,1.1573230769857976,East,6.581626319056487,1.0363818826520372,0.7108067966334433,0.029335936405331938,Mature (Adult Maint.),0
Bihar,Samastipur,11330.0,7828.0,131.0,15455.0,187285.0,93174.0,107186.0,19289.0,403100.0,422389.0,20.896837739761533,0.006791083462934163,0.6908481157885447,0.9238592561875874,East,6.02833850931677,0.5723118652755679,0.6971559391934923,0.026823615198312455,Mature (Adult Maint.),0
Bihar,Saran,7592.0,16407.0,219.0,14788.0,155057.0,63026.0,85477.0,24218.0,318348.0,342566.0,13.144555927164623,0.00904248730335687,2.1608060055314104,1.1670360262867243,East,4.261680979106092,0.5512582388525584,0.702153745555601,0.022162152694663217,Mature (Adult Maint.),0
Bihar,Sheikhpura,1255.0,1952.0,21.0,2327.0,25939.0,16889.0,23667.0,3228.0,68822.0,72050.0,21.3137194177764,0.006503561474140601,1.5541401273885351,0.7893254968688683,East,7.254725085910653,0.9123747108712413,0.6884941013185288,0.017418459403192227,Mature (Adult Maint.),0
Bihar,Sheohar,2067.0,1184.0,11.0,2482.0,28998.0,12986.0,19696.0,3262.0,64162.0,67424.0,19.66349984676678,0.003371130861170702,0.5725338491295938,1.110343135380317,East,5.229963753523963,0.6791958343391151,0.7222057427622212,0.03065673943996203,Mature (Adult Maint.),0
Bihar,Sitamarhi,20679.0,18856.0,2697.0,12645.0,157203.0,84925.0,97075.0,42232.0,351848.0,394080.0,8.33111547841735,0.06386001468046315,0.9117988394584139,2.961896124794825,East,6.715562233117192,0.6175097325767792,0.6452446203816484,0.052474116930572474,Mature (Adult Maint.),1
Bihar,Siwan,6149.0,9025.0,137.0,10600.0,113122.0,52907.0,72897.0,15311.0,249526.0,264837.0,16.29610762800418,0.008947230929989551,1.467479674796748,0.7377541213824215,East,4.990755589095368,0.6444047629571351,0.7023905270034021,0.023218054879038805,Mature (Adult Maint.),0
Bihar,Supaul,5691.0,4563.0,157.0,6449.0,100462.0,47023.0,65347.0,10411.0,219281.0,229692.0,21.060411064156742,0.015078755282366501,0.8016514406184118,0.7708097283747957,East,7.290387596899225,0.6504583777111972,0.7218753809449175,0.02477665743691552,Mature (Adult Maint.),0
Bihar,Vaishali,8257.0,9698.0,52.0,12462.0,143132.0,72298.0,95862.0,18007.0,323754.0,341761.0,17.97834295868503,0.0028876055086628164,1.1743763623153305,0.6795149457726336,East,5.801010992537912,0.6697407306491165,0.6993015586916003,0.024160158707400785,Mature (Adult Maint.),0
Bihar,West Champaran,16645.0,28807.0,1345.0,17334.0,217175.0,75507.0,91663.0,46797.0,401679.0,448476.0,8.583251421000897,0.028740544467712296,1.7305659017181305,3.4039671670711478,East,4.355754254398615,0.42206781596493165,0.6886388569287989,0.03711458361205505,Mature (Adult Maint.),1
Chandigarh,Chandigarh,2473.0,211.0,36.0,13132.0,70204.0,49166.0,25296.0,2720.0,157798.0,160518.0,57.992649761117235,0.013230429988974642,0.08528698464025869,1.0446972075781744,Other,3.7436990786568187,0.36031621679367565,0.5949488530881272,0.01540637187106742,Mature (Adult Maint.),0
Chhattisgarh,Balod,1603.0,71.0,4.0,5704.0,54030.0,26841.0,54374.0,1678.0,140949.0,142627.0,83.94818344252532,0.0023823704586063135,0.0442643391521197,1.347938388171808,Central,4.704820333041192,1.0063482075105032,0.7600524444880703,0.011239106200088342,Mature (Adult Maint.),0
Chhattisgarh,Baloda Bazar,4349.0,562.0,33.0,8282.0,107988.0,53691.0,87056.0,4944.0,257017.0,261961.0,51.97512639029323,0.006673407482305359,0.12919540229885057,1.024907995763333,Central,6.48207171314741,0.8061561825741511,0.7445535785861254,0.016601707887815363,Mature (Adult Maint.),0
Chhattisgarh,Balrampur,4593.0,1528.0,69.0,3542.0,56759.0,20113.0,32130.0,6190.0,112544.0,118734.0,18.17864642222581,0.011145210789856244,0.3326077492381367,3.262762762632297,Central,5.67682754727632,0.5660676532769556,0.7486398167332019,0.03868310677649199,Mature (Adult Maint.),1
Chhattisgarh,Bastar,4794.0,1808.0,6.0,9378.0,70053.0,27648.0,66736.0,6608.0,173815.0,180423.0,26.299742775003782,0.0009078529278256923,0.3770594369134515,1.1109340122083975,Central,2.9478622454419448,0.9526365375281926,0.7581572194232442,0.02657089173774962,Mature (Adult Maint.),0
Chhattisgarh,Bemetara,2458.0,302.0,11.0,4199.0,54494.0,34486.0,77224.0,2771.0,170403.0,173174.0,61.472943722943725,0.003968253968253968,0.12281415209434729,0.8755104300380763,Central,8.210952380952381,1.4170841361592807,0.7606107152343885,0.014193816623742594,Mature (Adult Maint.),0
Chhattisgarh,Bilaspur,7490.0,1432.0,19.0,12889.0,140452.0,67405.0,127632.0,8941.0,348378.0,357319.0,38.95974055021248,0.0021248042943413105,0.19116272860766254,1.9204736391905552,Central,5.229247478665632,0.9087167949420802,0.7502651692185414,0.020961661708445396,Mature (Adult Maint.),0
Chhattisgarh,Dantewada,1612.0,298.0,24.0,2107.0,6187.0,13391.0,32748.0,1934.0,54433.0,56367.0,28.130749354005168,0.012403100775193798,0.18474891506509608,1.1651183162212675,Central,6.3524667931688805,5.2921784098254685,0.69074103642202,0.028598293327656253,Mature (Adult Maint.),0
Chhattisgarh,Dhamtari,1876.0,89.0,3.0,3073.0,41640.0,26826.0,63452.0,1968.0,134991.0,136959.0,68.55815134586085,0.0015236160487557136,0.047416089504528504,1.1289133965721136,Central,8.726740403383214,1.523786652577988,0.7673245277783862,0.0136975299177126,Mature (Adult Maint.),0
Chhattisgarh,Durg,3528.0,520.0,47.0,10565.0,66584.0,76883.0,102968.0,4095.0,257000.0,261095.0,62.744140625,0.011474609375,0.14735052422782657,1.722556098257379,Central,7.276452773045618,1.5464143575880454,0.6493881537371455,0.01351232310078707,Mature (Adult Maint.),0
Chhattisgarh,Gariyaband,1307.0,229.0,6.0,1307.0,26292.0,16883.0,35205.0,1542.0,79687.0,81229.0,51.644199611147116,0.0038885288399222295,0.17507645259938837,0.9010097342881008,Central,12.90749235474006,1.338949530293234,0.7570818303807754,0.016090312573095816,Mature (Adult Maint.),0
Chhattisgarh,Gaurella Pendra Marwahi,738.0,310.0,75.0,439.0,2986.0,679.0,1610.0,1123.0,5714.0,6837.0,5.0836298932384345,0.06672597864768683,0.41948579161028415,1.2667792518682144,Central,1.5431818181818182,0.53900234348845,0.6722246599385695,0.10794207985958754,Mature (Adult Maint.),0
Chhattisgarh,Janjgir-champa,4119.0,577.0,1.0,7208.0,105403.0,51981.0,129065.0,4697.0,293657.0,298354.0,62.50681140911026,0.00021285653469561516,0.14004854368932038,1.3608487162501577,Central,7.210570120682481,1.2244791469014458,0.785871816700966,0.013805747534807645,Mature (Adult Maint.),0
Chhattisgarh,Jashpur,1666.0,875.0,2.0,8700.0,62323.0,30250.0,44353.0,2543.0,145626.0,148169.0,57.242924528301884,0.0007861635220125787,0.5248950209958009,1.0878073757744284,Central,3.47661188369153,0.7116520120659778,0.7199616653955956,0.01124391741862333,Mature (Adult Maint.),0
Chhattisgarh,Kabeerdham,860.0,92.0,3.0,3034.0,24067.0,16628.0,15889.0,955.0,59618.0,60573.0,62.36192468619247,0.0031380753138075313,0.10685249709639953,1.225411200321623,Central,5.478747940691927,0.6601711816519861,0.6596338302544038,0.01419774486982649,Mature (Adult Maint.),0
Chhattisgarh,Kanker,1426.0,277.0,2.0,2867.0,25973.0,19607.0,33602.0,1705.0,82049.0,83754.0,48.094372801875735,0.0011723329425556857,0.1941135248773651,1.1302372558876157,Central,6.8364714086471405,1.2936782936782938,0.7113093106000907,0.017026052487045393,Mature (Adult Maint.),0
Chhattisgarh,Kawardha,1884.0,257.0,1.0,4631.0,62369.0,23941.0,36850.0,2142.0,127791.0,129933.0,59.631824545030334,0.0004666355576294914,0.1363395225464191,0.9441009530247748,Central,5.168609671848014,0.5908289241622575,0.7636166331878738,0.014499780656184342,Mature (Adult Maint.),0
Chhattisgarh,Khairagarh Chhuikhadan Gandai,183.0,63.0,0.0,641.0,5462.0,132.0,903.0,246.0,7138.0,7384.0,28.898785425101213,0.0,0.3423913043478261,1.1278305493568506,Central,0.205607476635514,0.16529379461834157,0.8619989165763814,0.024783315276273022,Mature (Adult Maint.),0
Chhattisgarh,Kondagaon,1975.0,1054.0,9.0,4193.0,57771.0,17291.0,40055.0,3038.0,119310.0,122348.0,39.25962487660414,0.0029615004935834156,0.5334008097165992,1.2769285490868183,Central,4.12279446828803,0.6933289482794434,0.7995717134730441,0.016142478830875863,Mature (Adult Maint.),0
Chhattisgarh,Korba,3040.0,489.0,13.0,6101.0,77273.0,32907.0,68967.0,3542.0,185248.0,188790.0,52.28563364380469,0.00366920688681908,0.16080236764222294,0.7975110161554404,Central,5.392822025565389,0.8924994176566503,0.7746172996451083,0.016102547804438795,Mature (Adult Maint.),0
Chhattisgarh,Koriya,1258.0,504.0,1.0,2301.0,29434.0,19055.0,41842.0,1763.0,92632.0,94395.0,52.512471655328795,0.0005668934240362812,0.40031771247021447,1.0244134425240852,Central,8.27758470894874,1.4215050110412775,0.755082366650776,0.01332697706446316,Mature (Adult Maint.),0
Chhattisgarh,Mahasamund,2773.0,563.0,25.0,8593.0,126294.0,30360.0,69509.0,3361.0,234756.0,238117.0,69.82629387269482,0.0074360499702558,0.20295602018745493,0.9115094575570934,Central,3.532697230626018,0.550370165089671,0.8222974420138,0.011645535598046338,Mature (Adult Maint.),0
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,188.0,106.0,0.0,395.0,4718.0,90.0,503.0,294.0,5706.0,6000.0,19.34237288135593,0.0,0.5608465608465608,1.2848860972933305,Central,0.22727272727272727,0.10659037931765204,0.8701666666666666,0.03133333333333333,Mature (Adult Maint.),0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,172.0,97.0,4.0,3509.0,16483.0,1096.0,3566.0,273.0,24654.0,24927.0,89.97810218978103,0.014598540145985401,0.5606936416184971,1.1666635543093553,Central,0.31225071225071227,0.216330987624363,0.8043085810566856,0.006900148433425603,Mature (Adult Maint.),0
Chhattisgarh,Mungeli,2600.0,355.0,2.0,3835.0,66729.0,28914.0,53653.0,2957.0,153131.0,156088.0,51.7684246112238,0.000676132521974307,0.13648596693579393,0.918576693068304,Central,7.537539103232534,0.8040311703881313,0.771244426221106,0.01665727025780329,Mature (Adult Maint.),0
Chhattisgarh,Narayanpur,448.0,306.0,8.0,2057.0,14708.0,7156.0,15017.0,762.0,38938.0,39700.0,51.032765399737876,0.010484927916120577,0.6815144766146993,0.9173287159067433,Central,3.477162293488824,1.0209395608131075,0.7487405541561712,0.01128463476070529,Mature (Adult Maint.),0
Chhattisgarh,Raigad,4294.0,625.0,37.0,5194.0,78242.0,39625.0,135001.0,4956.0,258062.0,263018.0,52.06011700625378,0.007464192051644139,0.14551804423748546,2.5008297945769566,Central,7.627526467757459,1.7254067456513682,0.8107543970374651,0.01632587883718985,Mature (Adult Maint.),1
Chhattisgarh,Raipur,6205.0,779.0,57.0,12289.0,120722.0,59737.0,132637.0,7041.0,325385.0,332426.0,46.20633342800341,0.008094291394490201,0.12552368675475348,0.8974980999326845,Central,4.860618388934093,1.0986887337127142,0.762151576591482,0.018665808330275008,Mature (Adult Maint.),0
Chhattisgarh,Rajnandgaon,3791.0,371.0,23.0,10303.0,137815.0,53657.0,100841.0,4185.0,302616.0,306801.0,72.29240324892498,0.005494505494505495,0.09783755274261603,1.004662555571236,Central,5.207395186335404,0.7317074940500378,0.7778853393567817,0.012356543818305678,Mature (Adult Maint.),0
Chhattisgarh,Sakti,373.0,80.0,2.0,967.0,8718.0,644.0,3380.0,455.0,13709.0,14164.0,30.06359649122807,0.0043859649122807015,0.21390374331550802,1.0865550564067006,Central,0.6652892561983471,0.38765913522192913,0.8541372493645862,0.026334368822366564,Mature (Adult Maint.),0
Chhattisgarh,Sarangarh-Bilaigarh,159.0,24.0,3.0,622.0,7433.0,113.0,930.0,186.0,9098.0,9284.0,48.6524064171123,0.016042780748663103,0.15,1.4366217539359705,Central,0.18138041733547353,0.12510088781275222,0.9007970702283499,0.017126238690219734,Mature (Adult Maint.),0
Chhattisgarh,Sukma,1256.0,804.0,119.0,1509.0,11237.0,13922.0,16217.0,2179.0,42885.0,45064.0,19.672018348623855,0.054587155963302755,0.639618138424821,2.16799367419636,Central,9.219867549668875,1.4430503648336004,0.6092224391975857,0.02787147168471507,Mature (Adult Maint.),1
Chhattisgarh,Surajpur,2250.0,720.0,7.0,3394.0,38673.0,24586.0,47236.0,2977.0,113889.0,116866.0,38.243451981195435,0.0023505708529214238,0.31985784095957354,1.0909925865699108,Central,7.241826215022091,1.2213890469048974,0.7351068745400715,0.019252819468451046,Mature (Adult Maint.),0
