,state,district,year,month,Bio_bio_age_5_17,Bio_bio_age_17_
469,Arunachal Pradesh,West Kameng,2025,3,188,425
470,Arunachal Pradesh,West Kameng,2025,4,330,637
471,Arunachal Pradesh,West Kameng,2025,5,243,438
472,Arunachal Pradesh,West Kameng,2025,6,279,489
473,Arunachal Pradesh,West Kameng,2025,7,203,388
474,Arunachal Pradesh,West Kameng,2025,9,369,196
475,Arunachal Pradesh,West Kameng,2025,10,283,161
476,Arunachal Pradesh,West Kameng,2025,11,256,231
477,Arunachal Pradesh,West Kameng,2025,12,816,240
478,Arunachal Pradesh,West Siang,2025,3,212,175
479,Arunachal Pradesh,West Siang,2025,4,250,157
480,Arunachal Pradesh,West Siang,2025,5,300,182
481,Arunachal Pradesh,West Siang,2025,6,236,185
482,Arunachal Pradesh,West Siang,2025,7,233,202
483,Arunachal Pradesh,West Siang,2025,9,476,131
484,Arunachal Pradesh,West Siang,2025,10,300,106
485,Arunachal Pradesh,West Siang,2025,11,1100,80
486,Arunachal Pradesh,West Siang,2025,12,238,83
487,Assam,Bajali,2025,9,2,7
488,Assam,Bajali,2025,10,0,3
489,Assam,Bajali,2025,11,1,2
490,Assam,Bajali,2025,12,3,5
491,Assam,Baksa,2025,3,1333,527
492,Assam,Baksa,2025,4,2598,474
493,Assam,Baksa,2025,5,1398,596
494,Assam,Baksa,2025,6,687,453
495,Assam,Baksa,2025,7,871,527
496,Assam,Baksa,2025,9,805,335
497,Assam,Baksa,2025,10,759,1359
498,Assam,Baksa,2025,11,1796,597
499,Assam,Baksa,2025,12,1355,985
500,Assam,Barpeta,2025,3,8751,2053
501,Assam,Barpeta,2025,4,9902,2067
502,Assam,Barpeta,2025,5,7973,2201
503,Assam,Barpeta,2025,6,5269,2303
504,Assam,Barpeta,2025,7,3080,2135
505,Assam,Barpeta,2025,9,7988,2103
506,Assam,Barpeta,2025,10,10294,7012
507,Assam,Barpeta,2025,11,8078,3943
508,Assam,Barpeta,2025,12,5057,5212
509,Assam,Biswanath,2025,3,524,317
510,Assam,Biswanath,2025,4,1463,323
511,Assam,Biswanath,2025,5,720,316
512,Assam,Biswanath,2025,6,448,307
513,Assam,Biswanath,2025,7,395,286
514,Assam,Biswanath,2025,9,693,208
515,Assam,Biswanath,2025,10,397,935
516,Assam,Biswanath,2025,11,584,274
517,Assam,Biswanath,2025,12,935,423
518,Assam,Bongaigaon,2025,3,3011,1170
519,Assam,Bongaigaon,2025,4,4512,1135
520,Assam,Bongaigaon,2025,5,2359,946
521,Assam,Bongaigaon,2025,6,1466,1039
522,Assam,Bongaigaon,2025,7,1549,1261
523,Assam,Bongaigaon,2025,9,1938,772
524,Assam,Bongaigaon,2025,10,4038,2546
525,Assam,Bongaigaon,2025,11,3207,1380
526,Assam,Bongaigaon,2025,12,2553,1726
527,Assam,Cachar,2025,3,1988,2199
528,Assam,Cachar,2025,4,9483,2866
529,Assam,Cachar,2025,5,4128,2066
530,Assam,Cachar,2025,6,2385,2077
531,Assam,Cachar,2025,7,4048,3312
532,Assam,Cachar,2025,9,5501,2305
533,Assam,Cachar,2025,10,4234,3870
534,Assam,Cachar,2025,11,3629,2069
535,Assam,Cachar,2025,12,6771,3214
536,Assam,Charaideo,2025,3,415,202
537,Assam,Charaideo,2025,4,385,166
538,Assam,Charaideo,2025,5,384,209
539,Assam,Charaideo,2025,6,739,258
540,Assam,Charaideo,2025,7,1090,299
541,Assam,Charaideo,2025,9,1400,222
542,Assam,Charaideo,2025,10,548,343
543,Assam,Charaideo,2025,11,594,206
544,Assam,Charaideo,2025,12,541,292
545,Assam,Chirang,2025,3,1611,679
546,Assam,Chirang,2025,4,2597,633
547,Assam,Chirang,2025,5,1240,685
548,Assam,Chirang,2025,6,2909,799
549,Assam,Chirang,2025,7,1496,766
550,Assam,Chirang,2025,9,639,487
551,Assam,Chirang,2025,10,2070,2074
552,Assam,Chirang,2025,11,2961,977
553,Assam,Chirang,2025,12,2555,1909
554,Assam,Darrang,2025,3,663,942
555,Assam,Darrang,2025,4,3709,1180
556,Assam,Darrang,2025,5,1534,785
557,Assam,Darrang,2025,6,1105,1010
558,Assam,Darrang,2025,7,1682,1168
559,Assam,Darrang,2025,9,1772,735
560,Assam,Darrang,2025,10,1420,1646
561,Assam,Darrang,2025,11,1789,998
562,Assam,Darrang,2025,12,2566,1561
563,Assam,Dhemaji,2025,3,1622,834
564,Assam,Dhemaji,2025,4,1532,642
565,Assam,Dhemaji,2025,5,1031,682
566,Assam,Dhemaji,2025,6,779,658
567,Assam,Dhemaji,2025,7,1187,908
568,Assam,Dhemaji,2025,9,2033,532
569,Assam,Dhemaji,2025,10,1034,2110
570,Assam,Dhemaji,2025,11,1266,711
571,Assam,Dhemaji,2025,12,2010,1159
572,Assam,Dhubri,2025,3,6765,1655
573,Assam,Dhubri,2025,4,9246,1767
574,Assam,Dhubri,2025,5,2715,1222
575,Assam,Dhubri,2025,6,2047,1607
576,Assam,Dhubri,2025,7,3790,2218
577,Assam,Dhubri,2025,9,3958,1337
578,Assam,Dhubri,2025,10,2540,4306
579,Assam,Dhubri,2025,11,3503,1830
580,Assam,Dhubri,2025,12,5809,3160
581,Assam,Dibrugarh,2025,3,1444,2315
582,Assam,Dibrugarh,2025,4,2860,2275
583,Assam,Dibrugarh,2025,5,1337,1609
584,Assam,Dibrugarh,2025,6,1441,1138
585,Assam,Dibrugarh,2025,7,2277,1507
586,Assam,Dibrugarh,2025,9,1789,868
587,Assam,Dibrugarh,2025,10,776,734
588,Assam,Dibrugarh,2025,11,1584,696
589,Assam,Dibrugarh,2025,12,1462,623
590,Assam,Dima Hasao,2025,3,79,104
591,Assam,Dima Hasao,2025,4,184,95
592,Assam,Dima Hasao,2025,5,209,119
593,Assam,Dima Hasao,2025,6,178,132
594,Assam,Dima Hasao,2025,7,249,152
595,Assam,Dima Hasao,2025,9,812,138
596,Assam,Dima Hasao,2025,10,205,129
597,Assam,Dima Hasao,2025,11,475,179
598,Assam,Dima Hasao,2025,12,402,208
599,Assam,Goalpara,2025,3,715,734
600,Assam,Goalpara,2025,4,2740,746
601,Assam,Goalpara,2025,5,1264,658
602,Assam,Goalpara,2025,6,953,949
603,Assam,Goalpara,2025,7,1551,1115
604,Assam,Goalpara,2025,9,1668,823
605,Assam,Goalpara,2025,10,2492,2277
606,Assam,Goalpara,2025,11,2397,1146
607,Assam,Goalpara,2025,12,3241,2155
608,Assam,Golaghat,2025,3,704,704
609,Assam,Golaghat,2025,4,1210,763
610,Assam,Golaghat,2025,5,808,785
611,Assam,Golaghat,2025,6,860,774
612,Assam,Golaghat,2025,7,1256,936
613,Assam,Golaghat,2025,9,1459,651
614,Assam,Golaghat,2025,10,1089,1290
615,Assam,Golaghat,2025,11,2247,901
616,Assam,Golaghat,2025,12,2736,981
617,Assam,Hailakandi,2025,3,355,439
618,Assam,Hailakandi,2025,4,1165,482
619,Assam,Hailakandi,2025,5,650,464
620,Assam,Hailakandi,2025,6,2335,708
621,Assam,Hailakandi,2025,7,2935,923
622,Assam,Hailakandi,2025,9,1861,596
623,Assam,Hailakandi,2025,10,742,1513
624,Assam,Hailakandi,2025,11,1344,690
625,Assam,Hailakandi,2025,12,2814,1107
626,Assam,Hojai,2025,3,1585,1239
627,Assam,Hojai,2025,4,2871,1358
628,Assam,Hojai,2025,5,1005,1076
629,Assam,Hojai,2025,6,789,1082
630,Assam,Hojai,2025,7,1305,1595
631,Assam,Hojai,2025,9,1711,1339
632,Assam,Hojai,2025,10,1503,2652
633,Assam,Hojai,2025,11,1818,1382
634,Assam,Hojai,2025,12,2684,2008
635,Assam,Jorhat,2025,3,867,571
636,Assam,Jorhat,2025,4,1052,436
637,Assam,Jorhat,2025,5,712,555
638,Assam,Jorhat,2025,6,553,518
639,Assam,Jorhat,2025,7,1322,678
640,Assam,Jorhat,2025,9,1249,465
641,Assam,Jorhat,2025,10,1622,1173
642,Assam,Jorhat,2025,11,1910,559
643,Assam,Jorhat,2025,12,1417,620
644,Assam,Kamrup,2025,3,2602,1197
645,Assam,Kamrup,2025,4,8005,1226
646,Assam,Kamrup,2025,5,3553,1175
647,Assam,Kamrup,2025,6,1688,1211
648,Assam,Kamrup,2025,7,1819,1482
649,Assam,Kamrup,2025,9,3981,1046
650,Assam,Kamrup,2025,10,2333,2603
651,Assam,Kamrup,2025,11,2669,1302
652,Assam,Kamrup,2025,12,3406,1954
653,Assam,Kamrup Metro,2025,3,1936,1525
654,Assam,Kamrup Metro,2025,4,2881,1492
655,Assam,Kamrup Metro,2025,5,1697,1412
656,Assam,Kamrup Metro,2025,6,977,1161
657,Assam,Kamrup Metro,2025,7,1503,1727
658,Assam,Kamrup Metro,2025,9,1648,1195
659,Assam,Kamrup Metro,2025,10,1090,1026
660,Assam,Kamrup Metro,2025,11,1494,1181
661,Assam,Kamrup Metro,2025,12,1358,1459
662,Assam,Karbi Anglong,2025,3,1984,1047
663,Assam,Karbi Anglong,2025,4,2984,1071
664,Assam,Karbi Anglong,2025,5,2525,968
665,Assam,Karbi Anglong,2025,6,1265,854
666,Assam,Karbi Anglong,2025,7,1175,1471
667,Assam,Karbi Anglong,2025,9,1849,1335
668,Assam,Karbi Anglong,2025,10,2438,1987
669,Assam,Karbi Anglong,2025,11,7545,1850
670,Assam,Karbi Anglong,2025,12,3742,3116
671,Assam,Kokrajhar,2025,3,3407,873
672,Assam,Kokrajhar,2025,4,4750,1068
673,Assam,Kokrajhar,2025,5,1955,950
674,Assam,Kokrajhar,2025,6,1208,1002
675,Assam,Kokrajhar,2025,7,1360,1026
676,Assam,Kokrajhar,2025,9,972,471
677,Assam,Kokrajhar,2025,10,1247,2626
678,Assam,Kokrajhar,2025,11,1543,907
679,Assam,Kokrajhar,2025,12,1858,1636
680,Assam,Lakhimpur,2025,3,1470,1353
681,Assam,Lakhimpur,2025,4,3081,896
682,Assam,Lakhimpur,2025,5,1517,969
683,Assam,Lakhimpur,2025,6,791,787
684,Assam,Lakhimpur,2025,7,1306,1257
685,Assam,Lakhimpur,2025,9,1995,1038
686,Assam,Lakhimpur,2025,10,1055,3140
687,Assam,Lakhimpur,2025,11,1825,1449
688,Assam,Lakhimpur,2025,12,4149,1694
689,Assam,Majuli,2025,3,343,101
690,Assam,Majuli,2025,4,461,75
691,Assam,Majuli,2025,5,296,115
692,Assam,Majuli,2025,6,116,90
693,Assam,Majuli,2025,7,206,268
694,Assam,Majuli,2025,9,279,74
695,Assam,Majuli,2025,10,95,317
696,Assam,Majuli,2025,11,144,72
697,Assam,Majuli,2025,12,199,131
698,Assam,Marigaon,2025,3,2305,1218
699,Assam,Marigaon,2025,4,4983,1237
700,Assam,Marigaon,2025,5,1477,923
701,Assam,Marigaon,2025,6,984,1203
702,Assam,Marigaon,2025,7,1829,1676
703,Assam,Marigaon,2025,9,2640,1266
704,Assam,Marigaon,2025,10,1247,3568
705,Assam,Marigaon,2025,11,1509,1283
706,Assam,Marigaon,2025,12,2387,2201
707,Assam,Nagaon,2025,3,3208,5081
708,Assam,Nagaon,2025,4,8183,5530
709,Assam,Nagaon,2025,5,3311,4916
710,Assam,Nagaon,2025,6,2008,5325
711,Assam,Nagaon,2025,7,3784,9222
712,Assam,Nagaon,2025,9,5596,6968
713,Assam,Nagaon,2025,10,5802,12436
714,Assam,Nagaon,2025,11,4818,8439
715,Assam,Nagaon,2025,12,7504,15748
716,Assam,Nalbari,2025,3,2028,335
717,Assam,Nalbari,2025,4,1452,301
718,Assam,Nalbari,2025,5,669,421
719,Assam,Nalbari,2025,6,516,439
720,Assam,Nalbari,2025,7,764,620
721,Assam,Nalbari,2025,9,2544,382
722,Assam,Nalbari,2025,10,1158,1766
723,Assam,Nalbari,2025,11,3500,539
724,Assam,Nalbari,2025,12,2026,791
725,Assam,Sivasagar,2025,3,801,310
726,Assam,Sivasagar,2025,4,757,248
727,Assam,Sivasagar,2025,5,612,329
728,Assam,Sivasagar,2025,6,451,324
729,Assam,Sivasagar,2025,7,1536,428
730,Assam,Sivasagar,2025,9,911,214
731,Assam,Sivasagar,2025,10,685,498
732,Assam,Sivasagar,2025,11,953,342
733,Assam,Sivasagar,2025,12,1581,400
734,Assam,Sonitpur,2025,3,1830,1158
735,Assam,Sonitpur,2025,4,3255,1068
736,Assam,Sonitpur,2025,5,1779,1243
737,Assam,Sonitpur,2025,6,1071,1074
738,Assam,Sonitpur,2025,7,1360,1358
739,Assam,Sonitpur,2025,9,1933,857
740,Assam,Sonitpur,2025,10,1703,2717
741,Assam,Sonitpur,2025,11,1945,1418
742,Assam,Sonitpur,2025,12,2578,1770
743,Assam,South Salmara Mankachar,2025,3,249,133
744,Assam,South Salmara Mankachar,2025,4,360,161
745,Assam,South Salmara Mankachar,2025,5,131,83
746,Assam,South Salmara Mankachar,2025,6,246,153
747,Assam,South Salmara Mankachar,2025,7,314,269
748,Assam,South Salmara Mankachar,2025,9,350,156
749,Assam,South Salmara Mankachar,2025,10,379,552
750,Assam,South Salmara Mankachar,2025,11,431,215
751,Assam,South Salmara Mankachar,2025,12,395,271
752,Assam,Sribhumi,2025,3,963,859
753,Assam,Sribhumi,2025,4,2550,934
754,Assam,Sribhumi,2025,5,1373,809
755,Assam,Sribhumi,2025,6,1136,1034
756,Assam,Sribhumi,2025,7,1680,1224
757,Assam,Sribhumi,2025,9,2650,1032
758,Assam,Sribhumi,2025,10,2074,2361
759,Assam,Sribhumi,2025,11,3865,1210
760,Assam,Sribhumi,2025,12,7983,2266
761,Assam,Tamulpur,2025,9,8,13
762,Assam,Tamulpur,2025,10,3,19
763,Assam,Tamulpur,2025,11,2,11
764,Assam,Tamulpur,2025,12,4,10
765,Assam,Tinsukia,2025,3,1135,846
766,Assam,Tinsukia,2025,4,1387,723
767,Assam,Tinsukia,2025,5,1118,830
768,Assam,Tinsukia,2025,6,1221,907
769,Assam,Tinsukia,2025,7,1819,969
770,Assam,Tinsukia,2025,9,1076,498
771,Assam,Tinsukia,2025,10,640,759
772,Assam,Tinsukia,2025,11,1230,659
773,Assam,Tinsukia,2025,12,2456,976
774,Assam,Udalguri,2025,3,2332,951
775,Assam,Udalguri,2025,4,2535,738
776,Assam,Udalguri,2025,5,1317,748
777,Assam,Udalguri,2025,6,761,714
778,Assam,Udalguri,2025,7,892,768
779,Assam,Udalguri,2025,9,1150,541
780,Assam,Udalguri,2025,10,792,2730
781,Assam,Udalguri,2025,11,939,745
782,Assam,Udalguri,2025,12,2277,1418
783,Assam,West Karbi Anglong,2025,3,76,159
784,Assam,West Karbi Anglong,2025,4,162,188
785,Assam,West Karbi Anglong,2025,5,66,113
786,Assam,West Karbi Anglong,2025,6,37,67
787,Assam,West Karbi Anglong,2025,7,59,132
788,Assam,West Karbi Anglong,2025,9,163,527
789,Assam,West Karbi Anglong,2025,10,116,379
790,Assam,West Karbi Anglong,2025,11,173,286
791,Assam,West Karbi Anglong,2025,12,232,457
792,Bihar,Araria,2025,3,13043,13990
793,Bihar,Araria,2025,4,17275,12820
794,Bihar,Araria,2025,5,8591,8598
795,Bihar,Araria,2025,6,6297,6897
796,Bihar,Araria,2025,7,7349,10180
797,Bihar,Araria,2025,9,4620,7785
798,Bihar,Araria,2025,10,3500,5617
799,Bihar,Araria,2025,11,3734,6850
800,Bihar,Araria,2025,12,8124,10174
801,Bihar,Arwal,2025,3,1438,3294
802,Bihar,Arwal,2025,4,2372,2688
803,Bihar,Arwal,2025,5,1452,1735
804,Bihar,Arwal,2025,6,1400,1612
805,Bihar,Arwal,2025,7,1422,2199
806,Bihar,Arwal,2025,9,986,1611
807,Bihar,Arwal,2025,10,678,1021
808,Bihar,Arwal,2025,11,1011,2043
809,Bihar,Arwal,2025,12,1335,2407
810,Bihar,Aurangabad,2025,9,7,40
811,Bihar,Aurangabad,2025,10,5,27
812,Bihar,Aurangabad,2025,11,7,63
813,Bihar,Aurangabad,2025,12,16,67
814,Bihar,Banka,2025,3,6904,7892
815,Bihar,Banka,2025,4,11199,7130
816,Bihar,Banka,2025,5,7652,5755
817,Bihar,Banka,2025,6,5242,4681
818,Bihar,Banka,2025,7,4309,5817
819,Bihar,Banka,2025,9,2741,3613
820,Bihar,Banka,2025,10,2416,3039
821,Bihar,Banka,2025,11,3839,4651
822,Bihar,Banka,2025,12,5552,5795
823,Bihar,Begusarai,2025,3,13077,12307
824,Bihar,Begusarai,2025,4,14813,11846
825,Bihar,Begusarai,2025,5,8772,7663
826,Bihar,Begusarai,2025,6,6868,6698
827,Bihar,Begusarai,2025,7,7462,9584
828,Bihar,Begusarai,2025,9,4940,5989
829,Bihar,Begusarai,2025,10,2957,3422
830,Bihar,Begusarai,2025,11,5251,6647
831,Bihar,Begusarai,2025,12,8409,10503
832,Bihar,Bhagalpur,2025,3,13344,11954
833,Bihar,Bhagalpur,2025,4,14317,10270
834,Bihar,Bhagalpur,2025,5,8529,7339
835,Bihar,Bhagalpur,2025,6,6635,7081
836,Bihar,Bhagalpur,2025,7,7546,10933
837,Bihar,Bhagalpur,2025,9,4540,6477
838,Bihar,Bhagalpur,2025,10,3532,4330
839,Bihar,Bhagalpur,2025,11,5794,7989
840,Bihar,Bhagalpur,2025,12,8172,9532
841,Bihar,Bhojpur,2025,3,5124,12146
842,Bihar,Bhojpur,2025,4,6166,8088
843,Bihar,Bhojpur,2025,5,4727,5240
844,Bihar,Bhojpur,2025,6,4660,5672
845,Bihar,Bhojpur,2025,7,4937,7200
846,Bihar,Bhojpur,2025,9,2747,4364
847,Bihar,Bhojpur,2025,10,2782,3474
848,Bihar,Bhojpur,2025,11,3286,4664
849,Bihar,Bhojpur,2025,12,5056,6663
850,Bihar,Buxar,2025,3,3200,5001
851,Bihar,Buxar,2025,4,4215,4119
852,Bihar,Buxar,2025,5,3077,3175
853,Bihar,Buxar,2025,6,2962,3458
854,Bihar,Buxar,2025,7,3233,4696
855,Bihar,Buxar,2025,9,1717,2548
856,Bihar,Buxar,2025,10,1471,1845
857,Bihar,Buxar,2025,11,2000,3064
858,Bihar,Buxar,2025,12,2956,4291
859,Bihar,Chatrapati Sambhaji Nagar,2025,3,6082,7741
860,Bihar,Chatrapati Sambhaji Nagar,2025,4,7654,6726
861,Bihar,Chatrapati Sambhaji Nagar,2025,5,5482,4879
862,Bihar,Chatrapati Sambhaji Nagar,2025,6,5322,4916
863,Bihar,Chatrapati Sambhaji Nagar,2025,7,6104,6645
864,Bihar,Chatrapati Sambhaji Nagar,2025,9,3589,4303
865,Bihar,Chatrapati Sambhaji Nagar,2025,10,2827,3059
866,Bihar,Chatrapati Sambhaji Nagar,2025,11,4334,5430
867,Bihar,Chatrapati Sambhaji Nagar,2025,12,5162,6175
868,Bihar,Darbhanga,2025,3,13331,17721
869,Bihar,Darbhanga,2025,4,18424,16329
870,Bihar,Darbhanga,2025,5,12847,11457
871,Bihar,Darbhanga,2025,6,9869,10551
872,Bihar,Darbhanga,2025,7,10723,15121
873,Bihar,Darbhanga,2025,9,6410,9174
874,Bihar,Darbhanga,2025,10,4323,6805
875,Bihar,Darbhanga,2025,11,6358,13614
876,Bihar,Darbhanga,2025,12,11038,16285
877,Bihar,East Champaran,2025,9,6,38
878,Bihar,East Champaran,2025,10,6,42
879,Bihar,East Champaran,2025,11,6,71
880,Bihar,East Champaran,2025,12,9,86
881,Bihar,Gaya,2025,3,16486,21241
882,Bihar,Gaya,2025,4,17648,14616
883,Bihar,Gaya,2025,5,10806,8820
884,Bihar,Gaya,2025,6,9699,8991
885,Bihar,Gaya,2025,7,9260,12192
886,Bihar,Gaya,2025,9,4957,7385
887,Bihar,Gaya,2025,10,3434,4886
888,Bihar,Gaya,2025,11,4949,7882
889,Bihar,Gaya,2025,12,8659,13261
890,Bihar,Gopalganj,2025,3,6451,7603
891,Bihar,Gopalganj,2025,4,8655,7342
892,Bihar,Gopalganj,2025,5,6673,6360
893,Bihar,Gopalganj,2025,6,4991,5961
894,Bihar,Gopalganj,2025,7,6140,8533
895,Bihar,Gopalganj,2025,9,2974,4229
896,Bihar,Gopalganj,2025,10,2298,3716
897,Bihar,Gopalganj,2025,11,2763,5028
898,Bihar,Gopalganj,2025,12,5873,7894
899,Bihar,Jamui,2025,3,6531,6134
900,Bihar,Jamui,2025,4,7373,4803
901,Bihar,Jamui,2025,5,5842,3547
902,Bihar,Jamui,2025,6,4149,3385
903,Bihar,Jamui,2025,7,4259,4464
904,Bihar,Jamui,2025,9,2379,2978
905,Bihar,Jamui,2025,10,2186,2337
906,Bihar,Jamui,2025,11,3010,3476
907,Bihar,Jamui,2025,12,10829,4475
908,Bihar,Jehanabad,2025,3,2391,4017
909,Bihar,Jehanabad,2025,4,2739,2931
910,Bihar,Jehanabad,2025,5,1865,1881
911,Bihar,Jehanabad,2025,6,1798,1986
912,Bihar,Jehanabad,2025,7,1779,2557
913,Bihar,Jehanabad,2025,9,999,1561
914,Bihar,Jehanabad,2025,10,1018,1351
915,Bihar,Jehanabad,2025,11,1304,2351
916,Bihar,Jehanabad,2025,12,1788,3114
917,Bihar,Kaimur (Bhabua),2025,3,6479,7450
918,Bihar,Kaimur (Bhabua),2025,4,5973,4993
919,Bihar,Kaimur (Bhabua),2025,5,4375,3917
920,Bihar,Kaimur (Bhabua),2025,6,4348,4208
921,Bihar,Kaimur (Bhabua),2025,7,4488,5705
922,Bihar,Kaimur (Bhabua),2025,9,3042,3545
923,Bihar,Kaimur (Bhabua),2025,10,2653,2990
924,Bihar,Kaimur (Bhabua),2025,11,2778,3745
925,Bihar,Kaimur (Bhabua),2025,12,3418,4083
926,Bihar,Katihar,2025,3,16676,16958
927,Bihar,Katihar,2025,4,20160,16110
928,Bihar,Katihar,2025,5,11024,11144
929,Bihar,Katihar,2025,6,10483,11190
930,Bihar,Katihar,2025,7,10778,15508
931,Bihar,Katihar,2025,9,6598,12924
932,Bihar,Katihar,2025,10,4651,8565
933,Bihar,Katihar,2025,11,5962,11730
934,Bihar,Katihar,2025,12,11911,14908
935,Bihar,Khagaria,2025,3,6128,6877
936,Bihar,Khagaria,2025,4,7712,6367
937,Bihar,Khagaria,2025,5,4203,4085
938,Bihar,Khagaria,2025,6,3699,3615
939,Bihar,Khagaria,2025,7,4332,5328
940,Bihar,Khagaria,2025,9,2701,3517
941,Bihar,Khagaria,2025,10,1645,1991
942,Bihar,Khagaria,2025,11,2278,3512
943,Bihar,Khagaria,2025,12,6585,5329
944,Bihar,Kishanganj,2025,3,7612,8682
945,Bihar,Kishanganj,2025,4,9326,8916
946,Bihar,Kishanganj,2025,5,6382,8117
947,Bihar,Kishanganj,2025,6,5102,8010
948,Bihar,Kishanganj,2025,7,5626,11411
949,Bihar,Kishanganj,2025,9,4094,11869
950,Bihar,Kishanganj,2025,10,2971,6220
951,Bihar,Kishanganj,2025,11,3043,10445
952,Bihar,Kishanganj,2025,12,13659,9794
953,Bihar,Lakhisarai,2025,3,3715,3972
954,Bihar,Lakhisarai,2025,4,4012,3848
955,Bihar,Lakhisarai,2025,5,2807,2654
956,Bihar,Lakhisarai,2025,6,2279,2513
957,Bihar,Lakhisarai,2025,7,2343,3456
958,Bihar,Lakhisarai,2025,9,1661,2152
959,Bihar,Lakhisarai,2025,10,1128,1620
960,Bihar,Lakhisarai,2025,11,2011,3011
961,Bihar,Lakhisarai,2025,12,2654,3661
962,Bihar,Madhepura,2025,3,6355,11462
963,Bihar,Madhepura,2025,4,11307,10247
964,Bihar,Madhepura,2025,5,7859,5953
965,Bihar,Madhepura,2025,6,5282,5323
966,Bihar,Madhepura,2025,7,5257,7719
967,Bihar,Madhepura,2025,9,3638,5230
968,Bihar,Madhepura,2025,10,2243,4176
969,Bihar,Madhepura,2025,11,2915,5525
970,Bihar,Madhepura,2025,12,6810,9936
971,Bihar,Madhubani,2025,3,16996,20887
972,Bihar,Madhubani,2025,4,21330,19418
973,Bihar,Madhubani,2025,5,16018,14123
974,Bihar,Madhubani,2025,6,10929,12131
975,Bihar,Madhubani,2025,7,11045,15859
976,Bihar,Madhubani,2025,9,5748,8072
977,Bihar,Madhubani,2025,10,5555,6946
978,Bihar,Madhubani,2025,11,7769,12756
979,Bihar,Madhubani,2025,12,15124,17429
980,Bihar,Munger,2025,3,3099,4705
981,Bihar,Munger,2025,4,3807,3746
982,Bihar,Munger,2025,5,2651,2836
983,Bihar,Munger,2025,6,2341,2889
984,Bihar,Munger,2025,7,2650,4006
985,Bihar,Munger,2025,9,1599,2495
986,Bihar,Munger,2025,10,1044,1526
987,Bihar,Munger,2025,11,1664,2518
988,Bihar,Munger,2025,12,2770,4224
989,Bihar,Muzaffarpur,2025,3,13651,18161
990,Bihar,Muzaffarpur,2025,4,18807,16225
991,Bihar,Muzaffarpur,2025,5,12578,12122
992,Bihar,Muzaffarpur,2025,6,10149,11006
993,Bihar,Muzaffarpur,2025,7,10571,15103
994,Bihar,Muzaffarpur,2025,9,6140,9685
995,Bihar,Muzaffarpur,2025,10,4279,6922
996,Bihar,Muzaffarpur,2025,11,6042,10775
997,Bihar,Muzaffarpur,2025,12,10858,15470
998,Bihar,Nalanda,2025,3,6154,11926
999,Bihar,Nalanda,2025,4,9408,9234
1000,Bihar,Nalanda,2025,5,6448,6644
1001,Bihar,Nalanda,2025,6,5457,7096
1002,Bihar,Nalanda,2025,7,5942,9402
1003,Bihar,Nalanda,2025,9,3434,5390
1004,Bihar,Nalanda,2025,10,2897,3675
1005,Bihar,Nalanda,2025,11,3518,5378
1006,Bihar,Nalanda,2025,12,7882,7517
1007,Bihar,Nawada,2025,3,6780,9577
1008,Bihar,Nawada,2025,4,6580,6134
1009,Bihar,Nawada,2025,5,4894,4112
1010,Bihar,Nawada,2025,6,4748,4782
1011,Bihar,Nawada,2025,7,4425,6881
1012,Bihar,Nawada,2025,9,2591,4053
1013,Bihar,Nawada,2025,10,1997,2351
1014,Bihar,Nawada,2025,11,2260,3383
1015,Bihar,Nawada,2025,12,4172,6525
1016,Bihar,Paschim Champaran,2025,3,9731,15377
1017,Bihar,Paschim Champaran,2025,4,13858,12321
1018,Bihar,Paschim Champaran,2025,5,9994,8794
1019,Bihar,Paschim Champaran,2025,6,8087,8886
1020,Bihar,Paschim Champaran,2025,7,9279,11418
1021,Bihar,Paschim Champaran,2025,9,4446,6244
1022,Bihar,Paschim Champaran,2025,10,3730,5318
1023,Bihar,Paschim Champaran,2025,11,5295,8406
1024,Bihar,Paschim Champaran,2025,12,11047,14586
1025,Bihar,Patna,2025,3,11916,18174
1026,Bihar,Patna,2025,4,17785,15295
1027,Bihar,Patna,2025,5,13057,12157
1028,Bihar,Patna,2025,6,11445,12409
1029,Bihar,Patna,2025,7,12172,17511
1030,Bihar,Patna,2025,9,6475,9253
1031,Bihar,Patna,2025,10,4169,6432
1032,Bihar,Patna,2025,11,6557,10385
1033,Bihar,Patna,2025,12,9746,14076
1034,Bihar,Purbi Champaran,2025,3,13825,20084
1035,Bihar,Purbi Champaran,2025,4,18395,16092
1036,Bihar,Purbi Champaran,2025,5,12700,10844
1037,Bihar,Purbi Champaran,2025,6,10033,11042
1038,Bihar,Purbi Champaran,2025,7,10703,14385
1039,Bihar,Purbi Champaran,2025,9,6434,9552
1040,Bihar,Purbi Champaran,2025,10,4708,6197
1041,Bihar,Purbi Champaran,2025,11,6789,10686
1042,Bihar,Purbi Champaran,2025,12,12348,17317
1043,Bihar,Purnia,2025,3,13609,17987
1044,Bihar,Purnia,2025,4,20118,18082
1045,Bihar,Purnia,2025,5,11676,12638
1046,Bihar,Purnia,2025,6,18301,12604
1047,Bihar,Purnia,2025,7,17785,17726
1048,Bihar,Purnia,2025,9,6612,12695
1049,Bihar,Purnia,2025,10,3913,7853
1050,Bihar,Purnia,2025,11,4666,10517
1051,Bihar,Purnia,2025,12,10380,16343
1052,Bihar,Rohtas,2025,3,7472,9366
